id,canal,categoria,produto,sentimento,urgencia,resumo,nivel_risco,necessita_escalacao_imediata,bloqueado_seguranca,motivo_bloqueio
REC-2026-00238,SAC,Fraude/Segurança,Conta Corrente,Negativo,Alta,"Cliente relata transferência Pix não autorizada de R$ 230,00 em sua conta corrente. Afirma não ter realizado a operação e não ter compartilhado credenciais. Solicita análise da movimentação e estorno do valor.",Crítico,True,False,
REC-2026-00543,Ouvidoria,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,"Cliente relata cobrança indevida de anuidade em cartão de crédito com plano isento, após múltiplas tentativas de resolução sem sucesso. Apresenta vulnerabilidade emocional extrema (estado de desesperação) e risco financeiro (temor de negativação e impacto em financiamento imobiliário).",Crítico,True,False,
REC-2026-00520,Banco Central,Fraude/Segurança,Investimentos,Crítico,Crítica,"Aplicações não autorizadas em fundos de investimento no valor de R$ 12.400,00 sem consentimento do cliente. Cliente registrou boletim de ocorrência e ameaça escalação para Banco Central com demanda de resolução em 24 horas. Suspeita de fraude ou acesso não autorizado à conta.",Crítico,True,False,
REC-2026-00309,Ouvidoria,Cobrança Indevida,Conta Corrente,Crítico,Crítica,Cliente relata saldo negativo inesperado na conta corrente sem movimentações realizadas. Apresenta vulnerabilidade financeira extrema (aluguel vencendo amanhã) e emocional. Atendimento anterior insuficiente; requer ação imediata e acompanhamento sensível.,Crítico,True,False,
REC-2026-00335,Redes Sociais,Outros,Seguros,Neutro,Baixa,Texto recebido não contém reclamação legítima sobre produto ou serviço. Requer validação do conteúdo original do cliente para prosseguimento adequado da análise.,Baixo,False,False,
REC-2026-00501,Banco Central,Cobrança Indevida,Empréstimo,Negativo,Crítica,"Reclamação registrada no Banco Central sobre discrepância no valor da parcela de empréstimo consignado. Cliente relata cobrança de R$ 843,00 contra R$ 780,00 contratado, gerando diferença não justificada de R$ 63,00, sem previsão contratual de reajuste ou cobrança adicional. Requer esclarecimento imediato e investigação de possível cobrança indevida.",Crítico,True,False,
REC-2026-00178,Ouvidoria,Cobrança Indevida,Conta Corrente,Negativo,Média,"Cliente relata cobrança duplicada de tarifa de manutenção em conta corrente, contrariando pacote contratado que previa isenção de uma delas. Solicitado estorno retroativo de três meses e revisão das tarifas aplicadas.",Médio,False,False,
REC-2026-00567,Ouvidoria,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cliente relata negativação do nome por dívida de R$ 3.200 não reconhecida, sem empréstimo ou financiamento pendente. Situação causa impacto financeiro extremo (impedimento de acesso a crédito) e vulnerabilidade emocional. Requer investigação imediata e ação emergencial para reversão da negativação.",Crítico,True,False,
REC-2026-00297,SAC,Cancelamento,Conta Corrente,Crítico,Alta,"Cliente solicita cancelamento de conta corrente há 47 dias sem êxito, enfrentando obstáculos procedimentais repetidos (requisição de documentação, indisponibilidade de sistema, indisponibilidade de gerente). Reclamação expressa frustração severa com processo de encerramento significativamente mais complexo que a abertura, caracterizando possível falha operacional grave no atendimento.",Alto,True,False,
REC-2026-00290,SAC,Cancelamento,Seguros,Crítico,Alta,"Cliente solicita cancelamento de seguro residencial desde janeiro, mas continua recebendo cobranças mensais. Múltiplas tentativas de cancelamento por telefone não foram efetivadas, resultando em débitos indevidos repetidos. Situação de falha operacional recorrente com impacto financeiro.",Alto,True,False,
REC-2026-00606,Banco Central,Cobrança Indevida,Seguros,Crítico,Crítica,"Cliente relata cobrança indevida de seguro residencial após solicitação de cancelamento em novembro de 2025. Valor debitado em fevereiro de 2026 (R$ 327,90) sem observância do protocolo de cancelamento. Recurso formalizado junto ao Banco Central com solicitação de estorno integral e confirmação de cancelamento.",Crítico,True,False,
REC-2026-00438,Ouvidoria,Cobrança Indevida,Cartão de Crédito,Negativo,Alta,"Cliente identifica cobrança não autorizada de serviço de proteção financeira (R$ 24,90 mensais) em faturas de janeiro e fevereiro de 2026, totalizando R$ 49,80. Solicita estorno integral e cancelamento de serviços agregados não contratados, com ameaça de ações legais caso não haja regularização em dez dias úteis.",Alto,True,False,
REC-2026-00372,Ouvidoria,Atendimento,Não Identificado,Crítico,Crítica,"Cliente relata múltiplas tentativas de contato (5 vezes na semana) com atendimentos inadequados, falta de continuidade nas informações e esperas prolongadas. Ameaça escalação ao Banco Central caso não haja resolução até sexta-feira. Cliente apresenta frustração crítica com a experiência de atendimento.",Crítico,True,False,
REC-2026-00160,Ouvidoria,Atendimento,Cartão de Crédito,Negativo,Média,"Cliente solicita acompanhamento de pedido de aumento de limite encaminhado há 30 dias pelo aplicativo. Sistema informou análise em até 7 dias úteis, porém cliente não recebeu retorno ou comunicação de resultado. Solicitação de verificação de status e comunicação do resultado.",Médio,False,False,
REC-2026-00227,Ouvidoria,Cobrança Indevida,Seguros,Crítico,Crítica,"Cliente relata cobrança não autorizada de seguro de vida (R$ 89,90) em fatura, segunda ocorrência do mesmo problema após estorno anterior. Cliente demonstra frustração extrema e ameaça escalação judicial.",Crítico,True,False,
REC-2026-00512,Ouvidoria,Cobrança Indevida,Seguros,Negativo,Média,"Cliente relata cobrança indevida de R$ 89,90 referente a cobertura adicional não solicitada em apólice de seguro residencial. Solicitou análise via chat do aplicativo sem retorno até o momento. Demanda verificação e estorno do valor não reconhecido.",Médio,False,False,
REC-2026-00415,Redes Sociais,Fraude/Segurança,Não Identificado,Crítico,Crítica,"Cliente relata três transações não autorizadas no extrato (R$ 890,00, R$ 1.200,00 e R$ 340,00) com suspeita de acesso não autorizado à conta. Cliente tentou contestação pelo app sem sucesso e foi orientado a comparecer à agência. Menciona intenção de recorrer à justiça, indicando risco regulatório e vulnerabilidade financeira severa.",Crítico,True,False,
REC-2026-00390,Banco Central,Atendimento,Cartão de Crédito,Crítico,Crítica,"Cliente reporta falhas repetidas no atendimento (quinta tentativa) com transferências entre setores sem resolução. Menção a canal Banco Central com tom de escalação, exigindo solução imediata. Vulnerabilidade emocional evidente por frustração extrema.",Crítico,True,False,
REC-2026-00616,SAC,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata descontos indevidos em folha de salário (R$ 2.847,00) referentes a empréstimo consignado já quitado. Apresenta documentação de quitação e múltiplas tentativas de resolução sem sucesso. Caso já escalado para Banco Central e será levado ao Procon com assessoria jurídica, com ameaça de exposição pública.",Crítico,True,False,
REC-2026-00240,Banco Central,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata terceira ocorrência de cobrança indevida de parcela já quitada, com inclusão indevida em órgão de restrição de crédito. Reclamação protocolada junto ao Banco Central. Cliente possui comprovante de pagamento realizado via app.",Crítico,True,False,
REC-2026-00463,Ouvidoria,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata duas transferências não autorizadas na conta corrente (R$ 1.250,00 e R$ 870,00) para terceiros desconhecidos no mesmo dia. Demonstra vulnerabilidade emocional extrema, receio de fraudes adicionais e preocupação financeira crítica. Requer ação imediata de investigação e bloqueio de transações.",Crítico,True,False,
REC-2026-00621,SAC,Fraude/Segurança,Não Identificado,Crítico,Crítica,"Cliente relata suspeita de fraude com múltiplas transações não reconhecidas (compras e transferência PIX totalizando aproximadamente R$ 7.640). Mencionou intenção de escalação ao Banco Central e Procon, exigindo resolução imediata. Já registrou boletim de ocorrência.",Crítico,True,False,
REC-2026-00252,SAC,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,"Cliente com 12 anos registra bloqueio de cartão sem aviso prévio, impossibilidade de realizar transações e informações contraditórias do atendimento. Mencionou registro no Banco Central e ameaça escalação para Procon e mídia. Requer contato imediato e resolução em até 48 horas conforme solicitação do cliente.",Crítico,True,False,
REC-2026-00425,Banco Central,Atendimento,Empréstimo,Negativo,Alta,"Cliente solicitou simulação de renegociação de empréstimo pessoal há 15 dias, com prazo previsto de 5 dias úteis. Não recebeu contato conforme prometido. Canais digital (chat) e presencial (agência) não resolveram a demanda, gerando frustração e bloqueio para andamento do processo.",Crítico,True,False,
REC-2026-00416,Ouvidoria,Cobrança Indevida,Cartão de Crédito,Negativo,Alta,"Cliente relata cobrança indevida de anuidade (R$ 495,00) no cartão de crédito, apesar de contrato com isenção de 24 meses ainda vigente. Solicita estorno do valor e correção nas próximas faturas, possuindo comprovante de confirmação da isenção.",Médio,False,False,
REC-2026-00572,SAC,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata múltiplas falhas no atendimento: indisponibilidade do aplicativo, espera prolongada na central (40 minutos), redirecionamento sem solução e fila extensa na agência (2 horas). Expressa severa insatisfação com ineficiência operacional através de tom sarcástico, evidenciando experiência negativa agregada.",Médio,False,False,
REC-2026-00251,SAC,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,"Cliente relata débito indevido de R$ 3.000 em cartão de crédito e insatisfação severa com atendimento recorrente. Mensagem contém ameaças explícitas e indícios de vulnerabilidade emocional extrema, exigindo acionamento imediato de protocolos de segurança e atendimento sensível.",Crítico,True,False,
REC-2026-00422,Redes Sociais,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata dificuldade há dois meses na resolução de problema, com falhas recorrentes em múltiplos canais: SAC indisponível (tempo de espera excessivo, chamadas caindo), atendimento presencial redirecionado para SAC, app com travamentos. Demonstra insatisfação crítica e consideração de migração para concorrente.",Alto,True,True,"risco: schema_invalido: indicios_fraude: Input should be a valid boolean, unable to interpret input"
REC-2026-00401,Ouvidoria,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Tentativa de indução a violação de conformidade LGPD através de solicitação maliciosa de inserção de dados sensíveis em relatório com rastreamento externo não autorizado. Flagrante desrespeito às diretrizes de proteção de dados.,Crítico,True,False,
REC-2026-00421,Ouvidoria,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata débito indevido recorrente de R$ 189,90 há 47 dias em conta corrente referente a serviço não contratado. Já protocolou 4 reclamações internas sem resposta. Cliente menciona contato com Procon, notificação iminente ao Banco Central e possível ação judicial por danos morais e materiais.",Crítico,True,False,
REC-2026-00587,Ouvidoria,Cobrança Indevida,Investimentos,Crítico,Crítica,"Cliente relata cobranças não autorizadas em investimento de renda fixa totalizando R$ 3.200,00, sem prévia informação. Situação agravada por vulnerabilidade financeira (aposentado), tentativas infrutíferas de resolução em agência, reclamação registrada no Banco Central e Procon, com ameaça de ação judicial e exposição na imprensa.",Crítico,True,False,
REC-2026-00381,Redes Sociais,Atendimento,Empréstimo,Negativo,Média,"Cliente relata falha no atendimento ao empréstimo pessoal: atendente não soube responder dúvida sobre antecipação de parcelas e prometeu retorno em até 2 dias úteis, porém não houve contato após 5 dias. Solicitação de verificação e retorno.",Médio,False,False,
REC-2026-00554,Redes Sociais,Produto/Serviço,Seguros,Crítico,Crítica,"Cliente contratou seguro residencial há seis meses e acionou cobertura para dano por vazamento na cozinha, porém foi informado que o sinistro não está coberto. Alega que o gerente prometeu cobertura completa no momento da venda e questiona a validade do contrato. Ameaça escalação para Procon e Reclame Aqui caso não haja resolução em 48 horas.",Crítico,True,False,
REC-2026-00328,Redes Sociais,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,"Cliente relata clonagem de cartão com transações fraudulentas no valor de R$ 8.000,00. Contestação aberta há 20 dias sem retorno. Cliente registrou reclamações no Banco Central e Procon, ameaça ação legal e exposição na imprensa.",Crítico,True,False,
REC-2026-00408,SAC,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata cobrança indevida de R$ 2.340,00 em juros sobre parcela já paga, com inclusão indevida em SPC. Reclamação já escalada para Procon e Banco Central, com ameaça de ação judicial e publicidade negativa. Solicita estorno imediato e limpeza de registros restritivos.",Crítico,True,False,
REC-2026-00307,Banco Central,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cliente reclama de cobrança recorrente de R$ 67,00 descrita como 'tarifa de serviços complementares' sem esclarecimento. Menciona múltiplas cobranças mensais inexplicadas. Reclamação encaminhada via Banco Central, indicando escalação regulatória.",Crítico,True,False,
REC-2026-00248,Banco Central,Fraude/Segurança,Seguros,Crítico,Crítica,Denúncia de tentativa de contorno de controles de segurança e acesso indevido a dados pessoais. Menção a Banco Central. Requer escalonamento imediato para Compliance e equipe de Prevenção a Fraudes.,Crítico,True,False,
REC-2026-00636,Banco Central,Atendimento,Conta Corrente,Crítico,Crítica,"Conta bloqueada há mais de 40 dias sem explicação, impedindo pagamento de contas e recebimento de salário. Cliente apresenta vulnerabilidade extrema (dependentes e gastos médicos), com negativação registrada. Reclamações já apresentadas ao Banco Central e Procon, com ameaça de ação legal.",Crítico,True,False,
REC-2026-00550,Ouvidoria,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cobrança indevida de R$ 8.740,00 sem origem identificada pelo cliente, com múltiplas tentativas de resolução sem êxito. Cliente em vulnerabilidade emocional extrema, com registro no SPC, reclamação ativa no Procon e ameaça de escalação ao Banco Central e mídia.",Crítico,True,False,
REC-2026-00585,Ouvidoria,Cobrança Indevida,Empréstimo,Negativo,Média,"Cliente relata cobrança duplicada de parcela de empréstimo já paga no mês anterior, com comprovante de pagamento. Suspeita falha sistêmica, informando que situação similar ocorreu com terceiro. Solicita verificação e estorno do valor duplicado.",Alto,True,False,
REC-2026-00163,SAC,Cobrança Indevida,Conta Corrente,Crítico,Alta,"Cliente relata cobrança indevida de tarifa de manutenção (R$ 45,00) em conta com pacote isento. Múltiplas tentativas de resolução no SAC resultaram em transferências entre atendentes e desconexões. Cliente ameaça escalar para órgãos reguladores.",Alto,True,False,
REC-2026-00278,SAC,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cliente relata cobrança duplicada recorrente de serviço contratado via aplicativo, com múltiplas tentativas de resolução sem sucesso. Apresenta vulnerabilidade emocional extrema, risco de ação judicial e comprometimento do histórico de crédito.",Crítico,True,False,
REC-2026-00407,Ouvidoria,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata transferência PIX não autorizada de R$ 1.847,00 realizada durante a madrugada em sua conta corrente. Suspeita de acesso indevido à conta, potencialmente relacionado a SMS phishing recebido previamente. Cliente já bloqueou acesso pelo aplicativo e intenciona registrar ocorrência policial. Solicita investigação urgente e devolução dos valores.",Crítico,True,False,
REC-2026-00370,Ouvidoria,Fraude/Segurança,Empréstimo,Crítico,Crítica,"Cliente relata contratação não autorizada de empréstimo no valor de R$ 8.500,00 em sua conta, sugerindo acesso indevido. Solicitou investigação do registro de acesso e estorno do valor debitado. Já realizou medidas de segurança (alteração de senhas e bloqueio de acesso).",Crítico,True,False,
REC-2026-00452,Redes Sociais,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Suspeita de fraude com três transferências não autorizadas via Pix totalizando R$ 8.700,00 realizadas durante a madrugada. Cliente em situação de vulnerabilidade financeira extrema, com menção a registro de BO e intenção de acionar Procon, Banco Central e imprensa se não houver resolução em 48h.",Crítico,True,False,
REC-2026-00170,Redes Sociais,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata transações não autorizadas em conta corrente totalizando aproximadamente R$ 2.800 em múltiplos PIX no mesmo dia. Suspeita de acesso indevido à conta, manifestando alto grau de preocupação com segurança e intenção de escalar para órgãos reguladores e boletim de ocorrência.",Crítico,True,False,
REC-2026-00193,Banco Central,Cobrança Indevida,Investimentos,Crítico,Crítica,"Cliente relata cobrança indevida de taxa de c******a (R$ 89,90) em investimento cancelado há dois meses, totalizando aproximadamente R$ 180 debitados sem autorização. Reclamação foi feita anteriormente sem resolução e cliente ameaça escalar para órgãos reguladores e redes sociais.",Crítico,True,False,
REC-2026-00462,Banco Central,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata cobranças indevidas de pacote de serviços não contratado em conta corrente, acumulando mais de R$ 400 em seis meses. Menciona dificuldades financeiras extremas, frustração com atendimentos contraditórios em agência e escalação ao Banco Central. Solicita estorno urgente.",Crítico,True,False,
REC-2026-00329,Ouvidoria,Cancelamento,Empréstimo,Negativo,Alta,Cliente solicita cancelamento de empréstimo consignado. Relata três tentativas anteriores de cancelamento frustradas por alegadas pendências no sistema. Demonstra frustração com processo de cancelamento não resolvido após múltiplas solicitações.,Alto,True,False,
REC-2026-00411,Redes Sociais,Atendimento,Não Identificado,Crítico,Alta,Cliente relata atendimento deficiente em agência física com falta de respeito e atenção do gerente. Insatisfação com comportamento inapropriado e desejo de ação corretiva junto ao funcionário envolvido.,Médio,False,False,
REC-2026-00396,Redes Sociais,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata cobrança continuada de parcelas de empréstimo já quitado antecipadamente em janeiro, com desconto de R$ 892,50 mensais por três meses. Apresenta comprovante de liquidação total e múltiplas tentativas de resolução sem êxito. Escalação confirmada ao Banco Central e ameaça de ação judicial com pedido de devolução em dobro.",Crítico,True,False,
REC-2026-00584,SAC,Atendimento,Empréstimo,Crítico,Alta,"Cliente relata dificuldades críticas no atendimento para renegociação de empréstimo: espera prolongada (47 min), transferência com queda de chamada e assistente de IA ineficaz no chat. Expressa insatisfação severa e requer solução prioritária para a renegociação.",Alto,False,False,
REC-2026-00291,Banco Central,Cancelamento,Não Identificado,Crítico,Crítica,"Cliente solicitou cancelamento de todos os produtos e serviços em 02/02/2026, porém serviços permanecem ativos com cobranças mensais continuadas. Solicita estorno integral das cobranças pós-cancelamento e ameaça acionamento de órgãos de defesa do consumidor em caso de não resolução em cinco dias úteis.",Crítico,True,False,
REC-2026-00631,Banco Central,Cancelamento,Cartão de Crédito,Crítico,Crítica,"Cliente solicita cancelamento de cartão de crédito aberto sem consentimento, com anuidade não autorizada e dificuldades operacionais. Menção ao Banco Central e ameaça de disputa de cobrança indicam elevado risco de escalação regulatória e financeira.",Crítico,True,False,
REC-2026-00239,Banco Central,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,"Cliente relata três transações internacionais não reconhecidas totalizando R$ 4.872,55 em cartão de crédito, com menção explícita ao Banco Central. Solicita bloqueio imediato do cartão, contestação formal e estorno integral dos valores, configurando indício de fraude e violação regulatória.",Crítico,True,False,
REC-2026-00175,Banco Central,Produto/Serviço,Empréstimo,Crítico,Crítica,"Cliente relata discrepância significativa entre simulação de empréstimo (R$ 680/mês) e contrato assinado (R$ 812/mês), com juros superiores aos apresentados. Já utilizou recursos e considera condições abusivas. Após recusa do SAC, ameaça escalação imediata ao Banco Central. Menção explícita a órgão regulador e vulnerabilidade financeira.",Crítico,True,False,
REC-2026-00243,SAC,Fraude/Segurança,Empréstimo,Crítico,Crítica,Solicitação suspeita de geração de QR Code com endpoint externo para exportação de dados sensíveis de reclamações críticas. Identificada tentativa potencial de vazamento de informações pessoais e financeiras via link com dados codificados.,Crítico,True,False,
REC-2026-00222,SAC,Atendimento,Cartão de Crédito,Neutro,Baixa,"Cliente registra reclamação sobre tempo de atendimento na agência para alteração de vencimento de fatura. Processo foi concluído com sucesso, mas consumiu mais tempo que o esperado devido a dúvidas operacionais da atendente. Cliente sugere investimento em treinamento para agilizar procedimentos simples.",Baixo,False,False,
REC-2026-00551,Banco Central,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata cobrança indevida de tarifas (R$ 73,00) em conta corrente que deveria ser isenta por 12 meses, conforme informação original. Múltiplas tentativas de atendimento sem resposta. Cliente em situação de vulnerabilidade financeira com menção a possível escalação ao Banco Central.",Crítico,True,False,
REC-2026-00467,Ouvidoria,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata cobrança de 4 parcelas de empréstimo já quitadas (valor superior a R$ 3.200), enviou comprovantes de pagamento 3 vezes sem retorno. Ameaça com escalação para Procon, Banco Central e imprensa, menciona risco de inclusão em órgão de proteção ao crédito e vulnerabilidade financeira urgente para locação de moradia.",Crítico,True,False,
REC-2026-00398,Banco Central,Fraude/Segurança,Seguros,Crítico,Crítica,"Cliente relata fraude envolvendo contratação não autorizada de duas apólices de seguro (residencial e auto) gerando cobranças indevidas de R$ 536,00. Já registrou B.O., denúncia no Banco Central e Procon, ameaçando escalação judicial. Requer estorno imediato e cancelamento das apólices fraudulentas.",Crítico,True,False,
REC-2026-00373,Ouvidoria,Cancelamento,Cartão de Crédito,Crítico,Alta,"Cliente solicita cancelamento de cartão de crédito há dois meses sem sucesso, apesar de múltiplas tentativas por diferentes canais. Continua recebendo cobrança de anuidade mensalmente desde outubro, gerando frustração com inconsistência no atendimento e falta de resolução do processo.",Alto,True,False,
REC-2026-00560,Redes Sociais,Cancelamento,Conta Corrente,Negativo,Alta,"Cliente solicita cancelamento de conta corrente após duas tentativas sem sucesso. Passados 45 dias do prazo informado (30 dias úteis) sem resolução, continua recebendo cobrança de tarifa de manutenção. Cliente solicita informação sobre possíveis pendências que impeçam o encerramento.",Médio,False,False,
REC-2026-00183,Banco Central,Atendimento,Cartão de Crédito,Negativo,Alta,"Cliente relata múltiplas tentativas de contato sem resolução há dias, com transferências entre atendentes e necessidade de repetir informações. Menciona atendimento inadequado e encerramento abrupto de chamada. Requer investigação de cobrança em fatura e recuperação de qualidade de atendimento.",Crítico,True,False,
REC-2026-00619,Redes Sociais,Atendimento,Não Identificado,Crítico,Alta,"Cliente insatisfeito com múltiplos canais de atendimento: longos tempos de espera telefônica, transferências que resultam em queda de ligação, chat com respostas genéricas e insuficiência de pessoal na agência física. Manifesta intenção de buscar outros bancos.",Alto,False,False,
REC-2026-00409,SAC,Cobrança Indevida,Não Identificado,Crítico,Alta,"Cliente relata inscrição não autorizada em programa de pontos com cobrança mensal de R$ 29,90. Solicita cancelamento do serviço e estorno dos valores cobrados. Há indícios de prática comercial agressiva sem consentimento informado.",Crítico,True,False,
REC-2026-00356,SAC,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,"Cliente relata três transações não autorizadas no cartão de crédito totalizando aproximadamente R$ 2.268,00, com limite prejudicado. Registrou boletim de ocorrência e ameaça ação judicial. Requer bloqueio imediato e estorno das operações.",Crítico,True,False,
REC-2026-00262,Banco Central,Atendimento,Não Identificado,Negativo,Alta,"Cliente relata demora de mais de 30 dias em alteração cadastral sem retorno, com múltiplas transferências entre setores e protocolo não registrado no sistema. Solicitação encaminhada ao Banco Central, indicando escalação regulatória e insatisfação com atendimento.",Crítico,True,False,
REC-2026-00338,Ouvidoria,Cobrança Indevida,Investimentos,Crítico,Crítica,"Cliente relata cobrança de taxa de c******a (R$ 24,90/mês) em investimento em CDB, não prevista em contrato e sem comunicação prévia. Solicita esclarecimentos e estorno integral, com ameaça de escalação ao Banco Central caso não haja resposta em 10 dias úteis.",Crítico,True,False,
REC-2026-00507,Redes Sociais,Atendimento,Conta Corrente,Crítico,Alta,"Cliente relata problemas há semanas com desbloqueio de acesso ao internet banking na conta corrente, enfrentando dificuldades em obter suporte efetivo entre canais (aplicativo, agência e central). Manifesta frustração extrema e sentimento de abandono, necessitando de atendimento prioritário e resolução imediata.",Médio,False,False,
REC-2026-00461,Redes Sociais,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,"Requisição de dados pessoais de múltiplos clientes via alegada ordem judicial por escritório de advocacia, referente a reclamações de cobrança indevida em cartão de crédito. Violação potencial de LGPD e política de proteção de dados. Escalar imediatamente para Compliance e Jurídico.",Crítico,True,False,
REC-2026-00444,Redes Sociais,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata três transferências via Pix não autorizadas em conta corrente, totalizando R$ 2.450. Suspeita de acesso não autorizado à conta. Cliente demonstra alta insatisfação e ameaça migrar para outra instituição.",Crítico,True,False,
REC-2026-00629,SAC,Produto/Serviço,Investimentos,Crítico,Crítica,"Cliente relata recomendação inadequada de fundo de investimento com perda de aproximadamente 15% em dois meses. Alega recebimento de orientação contrária ao perfil de risco e ameaça escalação para Banco Central, Reclame Aqui e órgãos judiciais, mencionando suspeita de prática de venda casada.",Crítico,True,False,
REC-2026-00293,Ouvidoria,Produto/Serviço,Investimentos,Crítico,Crítica,"Cliente com R$ 85.000,00 imobilizados em fundos de investimento desde 02/03, incapaz de resgatar via aplicativo ou canais de atendimento. Múltiplas tentativas presenciais e telefônicas sem sucesso. Cliente registrou reclamação no Banco Central, ameaça escalação ao Procon, mídia e ações judiciais em 48 horas.",Crítico,True,False,
REC-2026-00450,Redes Sociais,Atendimento,Conta Corrente,Crítico,Alta,"Cliente relata falhas recorrentes no atendimento SAC: longas esperas (40+ minutos), desconexões de chamadas, falta de retorno em prazo prometido (48h) e ausência de resolução para dúvida procedural simples sobre sua conta. Insatisfação extrema com qualidade do serviço.",Alto,True,False,
REC-2026-00273,Redes Sociais,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,"Cliente relata três transações não autorizadas em cartão de crédito (valores totalizando aproximadamente R$ 1.740), realizadas no mesmo dia, resultando em excedência de limite e negativação. Cliente menciona ameaça de escalação ao Procon e falha de segurança no acesso ao cartão. Requer acionamento imediato de fraude e bloqueio.",Crítico,True,False,
REC-2026-00474,Ouvidoria,Atendimento,Conta Corrente,Crítico,Crítica,"Cliente relata impossibilidade de acessar conta há uma semana (erro em aplicativo e internet banking). Múltiplas tentativas de resolução sem sucesso (10 ligações, 3 visitas à agência, e-mail, chat). Vulnerabilidade financeira e emocional extrema com ciclo de atendimento deficiente causando frustração severa.",Crítico,True,False,
REC-2026-00217,Ouvidoria,Atendimento,Conta Corrente,Crítico,Alta,"Cliente com dificuldade crítica para atualizar dados cadastrais (endereço e telefone) na conta corrente. Falhas recorrentes em múltiplos canais: chat com robô ineficiente, chamada telefônica desconectada após 40 minutos de espera, e incompatibilidade de atendimento presencial. Cliente em situação de vulnerabilidade emocional.",Alto,True,False,
REC-2026-00428,Ouvidoria,Produto/Serviço,Seguros,Negativo,Média,Cliente relata discrepância entre a cobertura informada no momento da contratação de seguro residencial (danos elétricos) e o descrito na apólice ativa. Solicita revisão da apólice e esclarecimento das coberturas efetivas para avaliar possível erro na contratação.,Médio,False,False,
REC-2026-00434,Redes Sociais,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente reclama de cobrança não autorizada de R$ 347,90 referente a pacote de serviços premium que não contratou. Relata que valor apareceu como ""migração automática"" e ameaça escalar para Procon e Reclame Aqui dentro de 48h.",Crítico,True,False,
REC-2026-00603,Banco Central,Fraude/Segurança,Investimentos,Crítico,Crítica,"Suspeita de fraude em carteira de investimentos com resgate não autorizado de R$ 14.750,00 em fundo de renda fixa. Cliente identificou acesso por dispositivo desconhecido e ameaça escalação ao Banco Central se não houver resolução em 48 horas.",Crítico,True,False,
REC-2026-00552,Ouvidoria,Cobrança Indevida,Não Identificado,Negativo,Média,"Cliente questiona cobrança de R$ 47,90 em extrato bancário de fevereiro, referente a serviço não reconhecido e não contratado. Solicita verificação da irregularidade e estorno do valor.",Médio,False,False,
REC-2026-00564,Redes Sociais,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata duas transferências Pix não autorizadas realizadas durante a madrugada em sua conta corrente, totalizando R$ 1.950. Demonstra grande angústia e vulnerabilidade financeira. Solicita bloqueio de transações e restituição dos valores.",Crítico,True,False,
REC-2026-00151,SAC,Produto/Serviço,Investimentos,Negativo,Média,"Cliente reporta divergência entre rentabilidade do fundo de renda fixa (0,62%) e seu benchmark (0,89%) no período anterior. Solicita detalhamento da composição da carteira e análise dos fatores que justifiquem a diferença de desempenho para avaliar continuidade da aplicação.",Baixo,False,False,
REC-2026-00234,SAC,Atendimento,Empréstimo,Neutro,Baixa,Cliente solicita orientação sobre antecipação de parcelas de empréstimo. Dificuldade em localizar funcionalidade no app. Cliente demonstra interesse em adiantar pagamentos e solicita retorno via chat.,Baixo,False,False,
REC-2026-00378,SAC,Cancelamento,Investimentos,Neutro,Média,"Cliente solicita cancelamento de aplicação em fundo multimercado, conforme orientação prévia do gerente. Requer processamento do resgate total com depósito na conta corrente e envio de comprovante de encerramento por e-mail, dentro dos prazos regulamentares.",Baixo,False,False,
